gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Preference_Tenure,Preference_MonthlyCharges,Preference_TotalCharges,NonPreference_Tenure,NonPreference_MonthlyCharges,NonPreference_TotalCharges
Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.1,551.35,Yes,0.24035191041954007,0.45551732213016194,0.21789738869621478,0.7596480895804599,0.5444826778698381,0.7821026113037852
Female,0,No,No,9,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,40.75,359.4,No,0.3367213424605472,0.00020694848206426197,0.4999088877652683,0.6632786575394528,0.9997930515179357,0.5000911122347317
Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.2,115.95,Yes,0.4088315803843413,0.8621964596942178,0.5787991156095927,0.5911684196156587,0.13780354030578224,0.42120088439040726
Female,0,No,No,3,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.35,165.2,Yes,0.11619479623427964,0.023738621409023275,0.18552050433145062,0.8838052037657204,0.9762613785909767,0.8144794956685494
Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.7,2338.35,No,0.963093605444955,0.8815506099024751,0.9508402992439714,0.03690639455504496,0.11844939009752486,0.0491597007560286
Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.3,46.3,No,0.973764453627561,0.8228177450450284,0.9740313183230536,0.026235546372438967,0.17718225495497164,0.025968681676946437
Female,0,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,81.3,3541.1,No,0.4450016890894074,0.936699107864331,0.19087464987771263,0.5549983109105926,0.06330089213566903,0.8091253501222874
Male,1,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.2,4146.05,Yes,0.2574664780802747,0.3139634501826746,0.48136991825145614,0.7425335219197253,0.6860365498173254,0.5186300817485439
Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.0,1087.25,No,0.9585944465253112,0.17970699970607862,0.27686430840976106,0.04140555347468877,0.8202930002939214,0.7231356915902389
Female,0,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),66.15,2522.4,No,0.8180573965471908,0.05428652624087216,0.5299463644126737,0.18194260345280922,0.9457134737591278,0.47005363558732627
Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.85,81,Yes,0.724228605558232,0.6877426969251496,0.46109574991211943,0.275771394441768,0.31225730307485045,0.5389042500878806
Male,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.6,717.3,No,0.4618117872776393,0.15655885153393978,0.4762228400226416,0.5381882127223607,0.8434411484660602,0.5237771599773584
Male,0,No,No,34,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.8,1734.2,No,0.41057870144117214,0.16783148472418763,0.8719982382920666,0.5894212985588279,0.8321685152758124,0.12800176170793343
Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.75,7069.3,No,0.7793492722768518,0.23039292183298576,0.9811778564044425,0.2206507277231482,0.7696070781670142,0.01882214359555745
Female,0,No,No,13,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,55.15,742.9,No,0.5196136777646266,0.27861905890643324,0.07599917413868806,0.48038632223537336,0.7213809410935668,0.9240008258613119
Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,3017.65,Yes,0.6605821388208081,0.21359658421297478,0.028456814438116318,0.3394178611791919,0.7864034157870252,0.9715431855618837
Female,0,No,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.95,6423,No,0.5661929816084119,0.6074172352363396,0.6599965879899641,0.4338070183915881,0.3925827647636604,0.3400034120100359
Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.15,1164.3,Yes,0.7121854071513629,0.5111159433664952,0.1713769784760314,0.2878145928486371,0.48888405663350476,0.8286230215239686
Male,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),99.65,4220.35,No,0.09410500407840094,0.6506865914954323,0.001509434426787748,0.905894995921599,0.3493134085045677,0.9984905655732123
Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.7,1558.7,No,0.3776210926357868,0.6420482154705945,0.7177148886002629,0.6223789073642132,0.35795178452940546,0.2822851113997371
Male,1,No,No,55,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),50.05,2743.45,No,0.1670891885098651,0.8551557561842503,0.8043707925980298,0.8329108114901349,0.14484424381574967,0.1956292074019702
Male,0,Yes,No,69,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),60.25,4055.5,No,0.2420439000235356,0.03672665463778857,0.5900935076287632,0.7579560999764644,0.9632733453622114,0.4099064923712368
Male,1,Yes,Yes,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,105.75,2710.25,Yes,0.2008242765381808,0.5577116600672833,0.4905948461763364,0.7991757234618192,0.44228833993271666,0.5094051538236636
Female,1,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),87.3,6055.55,No,0.5033222993038652,0.3859415898673977,0.04432688456961853,0.4966777006961348,0.6140584101326023,0.9556731154303815
Female,1,Yes,No,18,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.35,810.7,Yes,0.018992988509918707,0.7892646651513987,0.5023269775623412,0.9810070114900813,0.2107353348486013,0.49767302243765876
Male,0,Yes,Yes,47,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.25,2538.2,No,0.9639676020084441,0.2285547481960568,0.625623352201376,0.03603239799155589,0.7714452518039432,0.374376647798624
Female,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.3,6129.2,No,0.5189638264095712,0.6089517189658401,0.8962175825349238,0.48103617359042883,0.3910482810341599,0.10378241746507622
Male,1,Yes,No,33,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,50.0,1750.85,No,0.05257151420438899,0.2695934240229705,0.43783603496503243,0.947428485795611,0.7304065759770295,0.5621639650349676
Female,0,Yes,Yes,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.4,36.55,Yes,0.6820538403617592,0.23467118483048088,0.23085485790779736,0.3179461596382408,0.7653288151695191,0.7691451420922026
Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.95,6652.45,No,0.26888805009787653,0.3278369850634232,0.027076550629064333,0.7311119499021235,0.6721630149365768,0.9729234493709357
Male,1,Yes,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.25,2575.45,No,0.10676759258842983,0.06357574166648028,0.6826571013610164,0.8932324074115702,0.9364242583335197,0.3173428986389836
Female,1,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),96.1,6019.35,No,0.8303036859749948,0.7463862278717381,0.8327035692589849,0.16969631402500518,0.25361377212826186,0.16729643074101508
Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1379.6,No,0.1979076029143242,0.8813100604706113,0.30619529272195334,0.8020923970856758,0.11868993952938867,0.6938047072780467
Male,0,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),55.3,1284.2,No,0.10475426885963135,0.016985109504285556,0.6170089525219157,0.8952457311403687,0.9830148904957144,0.3829910474780843
Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,296.15,No,0.05690645260383198,0.6524424151409901,0.6596811226257645,0.943093547396168,0.3475575848590099,0.3403188773742355
Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.5,653.25,No,0.728557743534167,0.5629006629232156,0.023324748372652748,0.271442256465833,0.4370993370767844,0.9766752516273473
Male,0,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.15,412.6,No,0.655271247322768,0.9053939002176842,0.249917677996771,0.344728752677232,0.09460609978231582,0.750082322003229
Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,85.5,Yes,0.008199140586074072,0.6853602267351571,0.6982663853771882,0.9918008594139259,0.31463977326484294,0.3017336146228118
Female,1,Yes,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.55,49.55,Yes,0.22148054044830368,0.41858497509233605,0.9998140130955757,0.7785194595516963,0.581415024907664,0.00018598690442428456
Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.65,1928.7,No,0.7046820311167495,0.5781960440273413,0.2994941115775672,0.29531796888325046,0.42180395597265874,0.7005058884224328
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.25,71.25,No,0.15214085470395233,0.1272144843198868,0.9245569124072265,0.8478591452960477,0.8727855156801132,0.07544308759277352
Male,1,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),113.8,7845.8,No,0.5767507831261646,0.16215012023514008,0.4818242610481628,0.42324921687383543,0.8378498797648599,0.5181757389518372
Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.55,1750.7,No,0.2131564667521073,0.22383694633086093,0.11345799506988141,0.7868435332478927,0.7761630536691391,0.8865420049301186
Female,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,216.2,No,0.4492342848107873,0.48309009416113957,0.4915950323448669,0.5507657151892127,0.5169099058388604,0.5084049676551331
Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,178.5,Yes,0.8674230618017811,0.2668241106953507,0.3141078051479025,0.13257693819821892,0.7331758893046493,0.6858921948520975
Female,1,Yes,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),50.15,115.1,Yes,0.302596427300986,0.10054438859707404,0.6773990621594339,0.697403572699014,0.899455611402926,0.3226009378405661
Female,1,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.5,6029,No,0.6859723899252312,0.518508446121122,0.019726677183054098,0.31402761007476876,0.481491553878878,0.9802733228169459
Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.9,2745.2,Yes,0.4382812327828012,0.6978297710269638,0.7248986168178807,0.5617187672171988,0.30217022897303625,0.2751013831821193
Female,0,No,No,49,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.45,3721.9,No,0.0961552543014883,0.09643908236572296,0.7934577985960753,0.9038447456985117,0.903560917634277,0.20654220140392465
Female,1,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.1,3121.1,No,0.36063499365180096,0.7289528194653327,0.40815082936562097,0.639365006348199,0.27104718053466725,0.591849170634379
Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.05,990.45,No,0.8412800663481076,0.023668167711880073,0.7443038501412838,0.1587199336518924,0.9763318322881199,0.25569614985871625
Male,0,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,1004.35,No,0.9730462422682282,0.6989406234191203,0.8423429955757415,0.026953757731771777,0.30105937658087967,0.15765700442425845
Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.05,157.65,No,0.8450816706160053,0.9530852548864231,0.41928345097671693,0.15491832938399475,0.04691474511357685,0.5807165490232831
Male,0,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,81.9,3219.75,No,0.16222839077355067,0.45676686063898486,0.6618547796788393,0.8377716092264493,0.5432331393610151,0.3381452203211607
Male,1,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,572.85,No,0.3455092984490846,0.06589075736609695,0.5837418262313104,0.6544907015509154,0.934109242633903,0.41625817376868957
Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,90.15,4554.85,No,0.8311881586067501,0.28268205867647456,0.7778778468802467,0.1688118413932499,0.7173179413235254,0.22212215311975325
Male,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.35,1847.55,No,0.5538959343957655,0.14751381329854552,0.03166301693761575,0.44610406560423455,0.8524861867014545,0.9683369830623842
Male,1,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.65,1766.75,No,0.7761857971144082,0.5009365735228783,0.6892744393281671,0.22381420288559184,0.49906342647712165,0.3107255606718329
Female,1,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.55,1462.05,No,0.7777832666167901,0.18080344726729936,0.26464706101616897,0.2222167333832099,0.8191965527327006,0.735352938983831
Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,25.25,Yes,0.0710879006301196,0.9963816981893214,0.5957162024396238,0.9289120993698804,0.0036183018106785703,0.40428379756037625
Male,0,Yes,No,38,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.0,2193.2,No,0.3424065656010231,0.4195658040628518,0.8244525523608406,0.6575934343989769,0.5804341959371482,0.17554744763915942
Female,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),89.9,2433.5,No,0.4790215054529672,0.3873411869061115,0.5353975375120892,0.5209784945470328,0.6126588130938885,0.4646024624879108
Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.4,641.15,No,0.945224721580388,0.06416408661772721,0.6621372945607639,0.05477527841961205,0.9358359133822728,0.33786270543923613
Male,1,Yes,No,49,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,49.8,2398.4,No,0.8982288010160042,0.5985902181766422,0.8107941234580417,0.10177119898399578,0.40140978182335785,0.1892058765419583
Female,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,861.85,No,0.4230319829312198,0.12430332264519284,0.036801637030375756,0.5769680170687802,0.8756966773548072,0.9631983629696242
Female,0,No,No,10,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,54.25,583,No,0.09566592748691505,0.26174146526004005,0.5330708621126979,0.904334072513085,0.73825853473996,0.46692913788730206
Male,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),109.9,7332.4,No,0.40454228688038174,0.29913924848913065,0.4272804320353899,0.5954577131196183,0.7008607515108694,0.5727195679646101
Male,0,No,No,7,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),35.5,249.55,No,0.5359033326412808,0.09811599180804764,0.7706530825163195,0.46409666735871924,0.9018840081919524,0.22934691748368052
Female,0,No,No,51,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),87.55,4475.9,No,0.9043971913990313,0.8300138387275057,0.9705862296009338,0.0956028086009687,0.16998616127249433,0.02941377039906623
Female,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.15,416.45,Yes,0.29487926714121704,0.11052901054953346,0.42440290154498206,0.705120732858783,0.8894709894504665,0.5755970984550179
Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,88.4,788.6,No,0.30886414566898734,0.483005031188643,0.26663159763927524,0.6911358543310127,0.516994968811357,0.7333684023607248
Male,0,No,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.8,202.3,No,0.627183234547841,0.289062579674065,0.6282996990827281,0.372816765452159,0.710937420325935,0.3717003009172719
Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,99.0,6994.6,No,0.505191555071379,0.2365445657608447,0.5302482414210115,0.49480844492862097,0.7634554342391553,0.46975175857898854
Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.4,4116.15,Yes,0.19586895905880652,0.22329585290632692,0.45803656549585225,0.8041310409411935,0.7767041470936731,0.5419634345041477
Female,1,Yes,Yes,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,96.55,2263.45,No,0.14472724884257937,0.6698643759763494,0.06184445494269819,0.8552727511574206,0.3301356240236506,0.9381555450573018
Male,0,Yes,No,22,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),59.75,1374.35,No,0.4894972098053466,0.7937975050462602,0.39543483553944725,0.5105027901946534,0.20620249495373977,0.6045651644605528
Male,0,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,111.5,4915.15,No,0.7793909564002804,0.4089133583478487,0.5749142191690407,0.22060904359971956,0.5910866416521513,0.42508578083095927
